h3_index,lsoa21cd,percentage_coverage
89194e6c0afffff,E01000435,4.68
89194e6c0afffff,E01000433,2.97
89194ac366bffff,E01003448,9.65
89194ac366bffff,E01003450,28.51
89194ac366bffff,E01003449,3.7
89194e68303ffff,E01003791,0.31
89194e68303ffff,E01003789,18.77
89194e68303ffff,E01003779,19.24
89194ada873ffff,E01034578,23.38
89194ada873ffff,E01003473,0.25
89194ada873ffff,E01003477,2.91
89194ad2d1bffff,E01001617,0.64
89194ad2d1bffff,E01001613,12.31
89195d36c3bffff,E01002617,10.3
89195d36c3bffff,E01002615,5.1
89195dae40fffff,E01002144,0.45
89194ad0933ffff,E01000766,19.33
89194ad0933ffff,E01000767,3.2
89194ad0933ffff,E01000764,2.57
89194e69cc7ffff,E01004406,0.47
89194e69cc7ffff,E01004405,22.68
89194e69cc7ffff,E01004420,1.36
89194e69cc7ffff,E01004365,53.55
89195da68b7ffff,E01001719,2.67
89195da68b7ffff,E01001806,0.13
89195da68b7ffff,E01001803,36.93
89195da68b7ffff,E01001717,21.64
89195da68b7ffff,E01001714,7.18
89194e6da73ffff,E01000689,6.81
89194ad848bffff,E01003856,1.25
89194ad848bffff,E01002572,9.03
89194e6b68bffff,E01033148,8.33
89194e6b68bffff,E01033150,34.47
89195dac027ffff,E01002495,9.14
89195dac027ffff,E01002494,1.54
89195dac027ffff,E01002465,4.18
89195da44cfffff,E01000298,27.18
89195da44cfffff,E01000296,8.81
89195da44cfffff,E01000301,0.84
89194ad9e4fffff,E01003815,0.33
89194ad9e4fffff,E01003830,18.52
89194e6f437ffff,E01000103,13.42
89195d36217ffff,E01002444,0.6
89194e692a3ffff,E01002095,1.85
89194e692a3ffff,E01002092,0.31
89194e692a3ffff,E01002038,3.35
89194e692a3ffff,E01002041,50.05
89194e692a3ffff,E01002034,0.06
89194e692a3ffff,E01032575,13.8
89195da5e93ffff,E01000622,6.33
89195da5e93ffff,E01000625,20.31
89195da5e93ffff,E01000623,0.3
89194e6d04fffff,E01001637,40.37
89194e6d04fffff,E01001633,16.78
89195daf3afffff,E01002473,2.44
89194ac2223ffff,E01001173,3.57
89194ac2223ffff,E01001041,29.2
89194ad942bffff,E01002639,0.67
89194ad942bffff,E01002643,28.94
89194e6ac67ffff,E01000028,0.13
89194e6ac67ffff,E01003640,1.53
89194ad18d3ffff,E01003085,10.43
89194ad18d3ffff,E01003084,42.71
89194ad18d3ffff,E01003081,4.28
89194ad18d3ffff,E01003082,1.62
89195da546fffff,E01002122,2.16
89195da546fffff,E01033913,1.08
89195da546fffff,E01002119,34.53
89195da546fffff,E01000194,2.31
89194ad7043ffff,E01000664,0.1
89194ad7043ffff,E01000662,3.41
89194ad7043ffff,E01000652,13.13
89194e6c62bffff,E01000437,10.96
89194e6c62bffff,E01000438,19.66
89194e6c62bffff,E01000402,7.69
89194e6c62bffff,E01000407,0.64
89194e6c62bffff,E01000406,0.54
89194ad3297ffff,E01032740,2.57
89194ad3297ffff,E01032739,0.69
89194ad3297ffff,E01000002,1.01
89194ad3297ffff,E01000001,47.52
89195d371b7ffff,E01002444,0.6
89194ad8a07ffff,E01002915,3.21
89194ad8a07ffff,E01002917,15.24
89194ad8a07ffff,E01002920,9.33
89195da6e33ffff,E01001988,20.22
89195da6e33ffff,E01001990,36.07
89195da6e33ffff,E01001989,1.48
89195da6e33ffff,E01002017,0.33
89195dae98bffff,E01001341,0.02
89195dae98bffff,E01001342,22.22
89195dae98bffff,E01000475,2.85
89195dae98bffff,E01001308,3.92
89194ad0eafffff,E01000711,5.44
89194ad0eafffff,E01000710,14.59
89194e60303ffff,E01002268,0.7
89194e60303ffff,E01002296,2.17
89195dac5a3ffff,E01002216,6.35
89195dac5a3ffff,E01002207,4.92
89195dac5a3ffff,E01032576,6.1
89195dac5a3ffff,E01002204,29.06
89195dac5a3ffff,E01002210,1.55
89194ac31c3ffff,E01004079,1.61
89194ac31c3ffff,E01004173,4.54
89194ac31c3ffff,E01004171,4.83
89194ac31c3ffff,E01004076,1.79
89194ad2873ffff,E01003271,1.12
89194ad2873ffff,E01000779,7.63
89194ad2873ffff,E01001654,0.86
89194ada3cbffff,E01003799,6.04
89194ada3cbffff,E01003797,8.14
89195da4a4bffff,E01004721,41.71
89195da4a4bffff,E01002852,3.38
89195da4a4bffff,E01004720,23.7
89195da4a4bffff,E01004719,0.1
89194ad4237ffff,E01000748,0.37
89194ad4237ffff,E01000749,0.63
89195da640fffff,E01001520,3.27
89195da640fffff,E01001525,12.77
89195da640fffff,E01001524,20.53
89194e61cc7ffff,E01002380,0.71
89194e61cc7ffff,E01002377,8.29
89194e61cc7ffff,E01002376,12.43
89194e61cc7ffff,E01002383,4.77
89194e6d5cbffff,E01001578,26.26
89194e6d5cbffff,E01001577,10.82
89194ad048bffff,E01003252,85.72
89194ad048bffff,E01003246,11.81
89194ad048bffff,E01003251,1.59
89194ad048bffff,E01003248,0.15
89194ad99a7ffff,E01002996,5.48
89194ad99a7ffff,E01002997,1.81
89194ad99a7ffff,E01002925,34.37
89195da4027ffff,E01000136,0.02
89195da4027ffff,E01000214,13.7
89195da4027ffff,E01000206,3.71
89194ad1e4fffff,E01004486,3.48
89194ad1e4fffff,E01003116,28.79
89194ad1e4fffff,E01004484,1.32
89195dad543ffff,E01002442,4.8
89194ac03b7ffff,E01001021,3.16
89194ac03b7ffff,E01001020,8.38
89194e612a3ffff,E01002305,3.4
89194adb36bffff,E01002681,14.94
89194adb36bffff,E01002682,11.17
89194ad51d7ffff,E01000747,0.95
89195da73afffff,E01000256,0.12
89195da73afffff,E01000255,8.78
89194ad142bffff,E01033865,19.34
89194ad142bffff,E01003102,40.78
89194ad142bffff,E01033208,0.02
89194e683d7ffff,E01003778,10.49
89194e683d7ffff,E01003777,4.79
89194e683d7ffff,E01003776,13.35
89194ada947ffff,E01034581,24.8
89194ada947ffff,E01034580,13.45
89195d36d0fffff,E01003825,14.33
89195d36d0fffff,E01003828,5.48
89195d36d0fffff,E01002610,1.89
89194ad0a07ffff,E01000708,16.73
89194ad0a07ffff,E01000706,18.04
89194e6db47ffff,E01000737,1.15
89194e6db47ffff,E01000736,6.04
89194e6db47ffff,E01000693,0.47
89194e6db47ffff,E01000735,10.42
89194e69d9bffff,E01004334,1.73
89194e69d9bffff,E01004333,26.86
89194e69d9bffff,E01003791,5.08
89195da698bffff,E01001740,19.55
89195da698bffff,E01001739,52.14
89195da698bffff,E01001738,0.0
89195da698bffff,E01001736,15.37
89194e6f50bffff,E01002368,5.38
89194e6f50bffff,E01002369,4.93
89195da45a3ffff,E01002011,14.55
89195da45a3ffff,E01002025,0.01
89194ad23cbffff,E01004276,18.59
89194ad23cbffff,E01004275,6.46
89194ad23cbffff,E01004217,10.91
89194e69377ffff,E01002051,0.0
89194e69377ffff,E01002050,17.34
89194e69377ffff,E01002052,1.0
89194e69377ffff,E01002072,15.68
89194e69377ffff,E01002068,14.67
89194e69377ffff,E01002071,1.14
89194e6d123ffff,E01000390,1.95
89194e6d123ffff,E01000389,9.45
89194e6d123ffff,E01000388,7.9
89194e6ad3bffff,E01002250,8.78
89194ad19a7ffff,E01001194,0.14
89194ad19a7ffff,E01001191,13.4
89194ad19a7ffff,E01001192,38.84
89194ad19a7ffff,E01001190,0.27
89195dad09bffff,E01002442,0.34
89194ad7117ffff,E01000681,1.15
89194ad7117ffff,E01000758,1.93
89194ad7117ffff,E01000790,12.26
89194ad7117ffff,E01000754,0.37
89194ad7117ffff,E01000814,4.12
89195da5543ffff,E01000131,18.78
89195da5543ffff,E01000128,12.74
89194e68953ffff,E01034205,2.41
89194e68953ffff,E01003535,6.75
89194adaec3ffff,E01004500,9.94
89194adaec3ffff,E01004506,13.62
89194adaec3ffff,E01004609,0.84
89194adaec3ffff,E01004503,0.72
89194adaec3ffff,E01004507,26.63
89194ad336bffff,E01003998,27.67
89194ad336bffff,E01003999,11.01
89194ad336bffff,E01003994,29.09
89194ad336bffff,E01003995,27.47
89194e6e0c3ffff,E01002344,0.59
89194e6e0c3ffff,E01002348,0.89
89194ad8adbffff,E01002966,17.51
89194ad8adbffff,E01002973,0.49
89194ad8adbffff,E01002970,1.75
89195dac677ffff,E01002533,6.14
89195dac677ffff,E01002538,1.25
89194e603d7ffff,E01002294,7.62
89194ac3297ffff,E01004125,16.73
89194ac3297ffff,E01004126,5.37
89194ac3297ffff,E01004123,15.87
89194ad2947ffff,E01000785,12.48
89194ad2947ffff,E01000783,33.75
89194ad2947ffff,E01000782,1.56
89195db5b93ffff,E01001422,6.45
89194ad430bffff,E01000748,0.96
89194e61d9bffff,E01002273,11.27
89195dae03bffff,E01034593,5.69
89195dae03bffff,E01002151,5.58
89195dae03bffff,E01002150,1.79
89195dae03bffff,E01002148,1.92
89194ad80b7ffff,E01003806,2.29
89194ad5ccfffff,E01000658,0.02
89194ad5ccfffff,E01000748,0.76
89194ad5ccfffff,E01000747,0.19
89194e6b2b7ffff,E01033926,1.25
89194e6b2b7ffff,E01004349,10.69
89194aca3cbffff,E01002948,1.8
89194e6f063ffff,E01000095,3.68
89194ac048bffff,E01001092,0.3
89194ac048bffff,E01001173,7.95
89194ac048bffff,E01001093,2.95
89194e61377ffff,E01002325,10.7
89194e61377ffff,E01002328,1.96
89194e61377ffff,E01002327,2.61
89194ad7693ffff,E01000695,5.63
89194ad7693ffff,E01000694,5.14
89194e68ecfffff,E01003792,7.85
89194e68ecfffff,E01003793,5.77
89195db6b33ffff,E01001447,2.65
89195db6b33ffff,E01001446,11.78
89195db6b33ffff,E01001444,19.57
89195da7483ffff,E01000250,0.04
89195da7483ffff,E01000254,6.17
89194ad52abffff,E01001077,28.8
89194ad52abffff,E01001082,6.84
89194ad52abffff,E01001053,1.89
89194ad9057ffff,E01002649,11.76
89194ad9057ffff,E01034041,44.78
89194ad9057ffff,E01034040,17.82
89194e6a893ffff,E01000029,0.01
89194e6a893ffff,E01000030,1.29
89194e6a893ffff,E01000028,48.86
89194e6a893ffff,E01003640,0.33
89194e60953ffff,E01002391,0.06
89194e684abffff,E01003656,17.37
89195da509bffff,E01002123,13.81
89195da509bffff,E01002122,26.28
89195da509bffff,E01033913,9.35
89195da509bffff,E01002119,0.91
89194e6c257ffff,E01000358,0.11
89194e6c257ffff,E01000353,8.47
89194e6c257ffff,E01000354,31.83
89194adaa1bffff,E01003460,1.17
89194adaa1bffff,E01003465,1.6
89194adaa1bffff,E01003464,5.48
89194ad2ec3ffff,E01001584,7.26
89194ad2ec3ffff,E01003200,9.56
89194ac142bffff,E01004093,19.55
89194ac142bffff,E01004095,5.52
89195dae5b7ffff,E01002109,0.39
89195dae5b7ffff,E01002229,12.38
89195dae5b7ffff,E01002228,3.47
89194e6dc1bffff,E01000363,3.11
89194e6dc1bffff,E01000390,0.05
89194e6dc1bffff,E01000361,28.37
89194ad0adbffff,E01000800,2.87
89194ad0adbffff,E01000796,42.02
89194ad0adbffff,E01000798,33.04
89194ad0adbffff,E01000806,0.91
89194e69e6fffff,E01001792,34.22
89194e69e6fffff,E01033705,8.02
89194e69e6fffff,E01001798,20.47
89194ad8633ffff,E01003874,1.18
89194ad8633ffff,E01003875,17.76
89194ad8633ffff,E01003863,1.17
89195dac1cfffff,E01002497,5.49
89195dac1cfffff,E01002495,12.77
89194ad624bffff,E01000790,7.77
89194ad624bffff,E01000788,14.62
89195da4677ffff,E01000242,32.88
89195da4677ffff,E01000241,0.15
89195da4677ffff,E01000198,0.93
89195dadb93ffff,E01002413,30.58
89194e6944bffff,E01001429,5.93
89194e6944bffff,E01001485,49.4
89194e6944bffff,E01001491,11.71
89194e6944bffff,E01001487,0.05
89195da603bffff,E01001528,2.92
89195da603bffff,E01001534,11.33
89195da603bffff,E01001529,25.59
89194ad00b7ffff,E01003233,2.19
89194ad00b7ffff,E01003276,19.77
89194ac23cbffff,E01001034,27.54
89194ac23cbffff,E01001041,2.06
89194ac23cbffff,E01001040,4.19
89194e6ae0fffff,E01003639,1.02
89194e6ae0fffff,E01003640,1.36
89194ad95d3ffff,E01034035,3.04
89194ad95d3ffff,E01002681,22.89
89194ad95d3ffff,E01034034,19.37
89194ad1a7bffff,E01003411,0.0
89194ad1a7bffff,E01003412,11.7
89194ad1a7bffff,E01003395,6.59
89194ad1a7bffff,E01003143,26.04
89194ad1a7bffff,E01003398,6.69
89195db4cc7ffff,E01001412,0.51
89194e60ecfffff,E01002254,6.49
89194e60ecfffff,E01002258,0.03
89194e60ecfffff,E01002253,4.32
89194e60ecfffff,E01002259,0.68
89195da5617ffff,E01002113,11.54
89195da5617ffff,E01002115,6.84
89194e68a27ffff,E01003539,1.46
89194e68a27ffff,E01003603,35.39
89194e68a27ffff,E01003608,6.96
89194e68a27ffff,E01003494,10.38
89194e68a27ffff,E01003605,1.31
89194ad8bafffff,E01004117,12.65
89195daeb33ffff,E01001349,13.92
89194ad1057ffff,E01004564,10.62
89194ad1057ffff,E01035499,4.51
89194ad1057ffff,E01004567,39.54
89194ac336bffff,E01004092,2.57
89194ac336bffff,E01004153,10.9
89194ac336bffff,E01004154,15.22
89194ac336bffff,E01004151,3.2
89194ac336bffff,E01004150,0.59
89194e68003ffff,E01003765,27.99
89194e68003ffff,E01003764,5.53
89194ad2a1bffff,E01003354,0.14
89194ad2a1bffff,E01033320,6.26
89194ad2a1bffff,E01003295,13.05
89194ad2a1bffff,E01003220,33.99
89194ada573ffff,E01001883,9.23
89194ada573ffff,E01002894,30.95
89194ada573ffff,E01001880,6.25
89194ada573ffff,E01002897,4.84
89194ada573ffff,E01002893,36.86
89195db5c67ffff,E01001417,0.06
89195db5c67ffff,E01001412,0.62
89195da65b7ffff,E01001499,0.02
89195da65b7ffff,E01001497,40.51
89195da65b7ffff,E01001494,7.37
89194e61e6fffff,E01033787,42.56
89194e61e6fffff,E01002247,0.49
89194e61e6fffff,E01002356,4.25
89195dae10fffff,E01002164,3.84
89195dae10fffff,E01002163,2.8
89195dae10fffff,E01002162,21.08
89195dae10fffff,E01002181,9.57
89194ad818bffff,E01004573,5.62
89194ad818bffff,E01002955,0.03
89194e699c7ffff,E01034221,15.1
89194e699c7ffff,E01003619,0.42
89194e699c7ffff,E01034220,19.53
89194e699c7ffff,E01034200,3.99
89194ad0633ffff,E01004062,1.02
89194ad0633ffff,E01004068,3.77
89194ad0633ffff,E01004067,7.22
89194ad0633ffff,E01004005,41.7
89194ad0633ffff,E01004006,3.2
89194ad5da3ffff,E01000748,0.93
89194e6b38bffff,E01004358,0.06
89194e6b38bffff,E01004357,9.73
89194e6b38bffff,E01004350,2.61
89194e6b38bffff,E01004351,12.28
89194e6f137ffff,E01000408,1.6
89194e6f137ffff,E01002344,0.58
89195da41cfffff,E01000899,7.58
89195da41cfffff,E01000206,0.94
89194adb513ffff,E01001357,13.01
89194adb513ffff,E01001355,5.79
89194adb513ffff,E01001356,25.04
89194adb513ffff,E01001351,14.11
89194adb513ffff,E01001203,2.58
89194adb513ffff,E01001202,12.86
89195da5b93ffff,E01001246,9.41
89195daf0afffff,E01002476,5.33
89195da7557ffff,E01000279,1.87
89194ad912bffff,E01003881,11.82
89194ad912bffff,E01003885,6.87
89194ad912bffff,E01003884,8.52
89194e6a967ffff,E01000080,6.15
89194e6a967ffff,E01000081,15.91
89194e6a967ffff,E01000078,25.46
89194e6a967ffff,E01000082,3.47
89194ad15d3ffff,E01003992,49.47
89194ad15d3ffff,E01003998,1.95
89194ad15d3ffff,E01003999,63.74
89194ad15d3ffff,E01003997,0.23
89194e60a27ffff,E01002385,0.95
89195daccc7ffff,E01001324,22.45
89195daccc7ffff,E01001326,3.21
89194e6c32bffff,E01000444,6.83
89195da516fffff,E01000625,8.44
89195da516fffff,E01000479,15.72
89195da516fffff,E01000623,11.82
89195d36eb7ffff,E01002601,0.14
89195d36eb7ffff,E01002616,31.92
89195d36eb7ffff,E01002598,9.01
89194ad0bafffff,E01000835,11.17
89194ad0bafffff,E01000837,11.98
89195da6b33ffff,E01002700,6.28
89195da6b33ffff,E01002714,18.62
89195da6b33ffff,E01002698,31.48
89195da6b33ffff,E01002712,23.41
89195da6b33ffff,E01002713,0.24
89195dac2a3ffff,E01002537,20.98
89194e60003ffff,E01002296,0.35
89194ac2ec3ffff,E01001121,4.27
89194e6f6b3ffff,E01000059,1.77
89194e6f6b3ffff,E01000058,8.77
89194e6f6b3ffff,E01000084,21.29
89194e6f6b3ffff,E01000014,7.06
89194e6f6b3ffff,E01000013,8.87
89194ada0cbffff,E01001899,1.42
89194ada0cbffff,E01001898,26.44
89194ada0cbffff,E01001897,17.85
89194ad2573ffff,E01034198,2.62
89194ad2573ffff,E01034231,18.88
89195dadc67ffff,E01002509,0.07
89195dadc67ffff,E01034603,21.73
89195dadc67ffff,E01034602,1.29
89195d36493ffff,E01034617,2.34
89195d36493ffff,E01034616,17.36
89195d36493ffff,E01034613,3.94
89195d36493ffff,E01034612,8.09
89194e619c7ffff,E01002285,4.93
89194e619c7ffff,E01002290,25.62
89195da610fffff,E01001972,40.92
89195da610fffff,E01002098,1.73
89195da610fffff,E01001971,4.61
89194ad018bffff,E01003318,8.93
89194ad018bffff,E01034391,8.49
89194ad018bffff,E01003324,5.3
89194ad018bffff,E01034390,23.38
89194e6d2cbffff,E01001708,3.06
89194e6d2cbffff,E01001710,49.66
89194e6d2cbffff,E01001705,2.75
89194e6d2cbffff,E01034173,19.32
89194ad96a7ffff,E01002641,16.82
89194ad96a7ffff,E01002640,1.4
89194ad96a7ffff,E01002629,10.69
89194ad1b4fffff,E01003432,3.91
89194ad1b4fffff,E01003431,21.87
89194ad1b4fffff,E01003429,0.32
89194ad1b4fffff,E01003430,39.06
89195db4d9bffff,E01001548,2.75
89195db4d9bffff,E01001547,34.57
89194ac00b7ffff,E01001067,5.3
89194ac00b7ffff,E01001069,14.62
89194adb06bffff,E01002563,3.0
89194adb06bffff,E01001302,23.64
89194ad3513ffff,E01004288,32.43
89194ad3513ffff,E01004289,1.16
89194ad3513ffff,E01004286,1.23
89194ad3513ffff,E01035682,16.52
89194ad3513ffff,E01004283,14.31
89194ad3513ffff,E01035681,25.23
89195da70afffff,E01000279,1.87
89194e6e26bffff,E01002344,0.8
89195daec07ffff,E01000563,4.8
89195daec07ffff,E01000569,0.2
89195daec07ffff,E01000568,9.42
89194ad8c83ffff,E01003442,17.51
89194ad8c83ffff,E01003404,13.9
89194ad8c83ffff,E01003403,0.68
89194ad8c83ffff,E01003460,0.55
89194ad112bffff,E01003175,19.19
89194ad112bffff,E01003172,38.98
89194ad112bffff,E01003173,14.66
89194ad112bffff,E01003074,0.76
89194e680d7ffff,E01003762,10.5
89194e680d7ffff,E01003760,22.33
89195da4cc7ffff,E01000903,0.2
89195da4cc7ffff,E01000891,65.55
89195da4cc7ffff,E01000890,33.65
89195da4cc7ffff,E01000889,14.94
89195da4cc7ffff,E01000886,0.21
89194ada647ffff,E01001859,1.67
89194ada647ffff,E01001865,30.22
89194ada647ffff,E01001381,0.49
89194ada647ffff,E01001861,0.65
89194ada647ffff,E01001245,47.84
89194ada647ffff,E01001244,1.22
89195db5d3bffff,E01001412,0.66
89195da668bffff,E01000173,4.51
89195da668bffff,E01000172,14.07
89195da668bffff,E01000168,0.11
89195da668bffff,E01000170,0.33
89194ac1057ffff,E01004114,2.32
89194ad44b3ffff,E01000680,1.14
89194e6d847ffff,E01000459,2.85
89194e6d847ffff,E01000382,5.46
89194e6d847ffff,E01000458,15.81
89194e69a9bffff,E01001794,2.71
89194e69a9bffff,E01001793,37.22
89194e69a9bffff,E01001792,16.01
89194e69a9bffff,E01033705,2.01
89194ad5e77ffff,E01000655,8.4
89194ad5e77ffff,E01000659,12.13
89194ad5e77ffff,E01000656,0.03
89194ac2a1bffff,E01001071,0.04
89195da42a3ffff,E01000219,24.71
89195da42a3ffff,E01000311,3.23
89195da42a3ffff,E01000218,11.04
89195da42a3ffff,E01000215,8.79
89194ad9c23ffff,E01003834,0.87
89194ad9c23ffff,E01003839,0.01
89194ad9c23ffff,E01003838,3.33
89194ad9c23ffff,E01003837,14.25
89194ad9c23ffff,E01003835,0.49
89194e6f20bffff,E01034476,0.02
89194e6f20bffff,E01034478,0.34
89194e6f20bffff,E01034477,39.68
89194e6f20bffff,E01000094,6.54
89194ad20cbffff,E01034188,3.14
89194ad20cbffff,E01032779,19.46
89194ad20cbffff,E01032776,25.06
89194ac0633ffff,E01001028,10.86
89194e69077ffff,E01002040,20.4
89194e69077ffff,E01002039,7.56
89194e69077ffff,E01002037,0.18
89194e69077ffff,E01002075,15.27
89195da5c67ffff,E01000641,15.47
89195da5c67ffff,E01000506,10.65
89195da5c67ffff,E01000512,30.63
89195da762bffff,E01000253,2.85
89195daf183ffff,E01002478,13.02
89195daf183ffff,E01002477,14.49
89195daf183ffff,E01002476,0.21
89194ad5453ffff,E01000768,14.93
89194ad5453ffff,E01000765,0.97
89194e6aa3bffff,E01003756,17.47
89194e6aa3bffff,E01003755,4.83
89194e6aa3bffff,E01003753,22.63
89194ad16a7ffff,E01004669,36.5
89194ad16a7ffff,E01004665,31.0
89194ad16a7ffff,E01035722,10.68
89194e68653ffff,E01004379,5.66
89194e68653ffff,E01004387,18.62
89194e68653ffff,E01004416,0.75
89194e68653ffff,E01004413,3.25
89194e68653ffff,E01004386,4.98
89195dacd9bffff,E01001261,22.04
89195da5243ffff,E01034591,1.15
89195da5243ffff,E01002178,2.44
89195da5243ffff,E01002184,25.13
89195da5243ffff,E01002183,18.5
89195da5243ffff,E01002177,0.02
89194adabc3ffff,E01003383,0.19
89194adabc3ffff,E01003456,20.88
89194adabc3ffff,E01003454,1.91
89194adabc3ffff,E01003400,21.64
89194adabc3ffff,E01003401,0.14
89194adabc3ffff,E01003476,1.08
89194ad306bffff,E01003981,0.62
89194ad306bffff,E01003929,29.23
89194ad306bffff,E01003935,2.22
89194ad306bffff,E01032739,0.19
89194ad306bffff,E01033884,0.47
89194ac15d3ffff,E01004092,14.27
89194ac15d3ffff,E01004096,1.44
89194e6ddc3ffff,E01000447,9.51
89195da6c07ffff,E01002042,13.31
89195da6c07ffff,E01002043,50.48
89195da6c07ffff,E01002048,5.77
89195da6c07ffff,E01002049,0.18
89194ad0c83ffff,E01003240,4.05
89194ad0c83ffff,E01003239,33.72
89194ad0c83ffff,E01003346,3.44
89194e600d7ffff,E01002277,6.13
89195dac377ffff,E01002454,4.36
89195dac377ffff,E01002450,10.63
89194ad2647ffff,E01035694,2.13
89194ad2647ffff,E01004244,0.0
89194ad2647ffff,E01035693,45.84
89194ad2647ffff,E01035692,63.37
89194ad2647ffff,E01035677,25.27
89194ad2647ffff,E01035685,0.26
89194ad2647ffff,E01035684,4.6
89194ad2647ffff,E01004272,0.12
89195db5893ffff,E01001417,0.47
89195db5893ffff,E01001412,0.47
89195dadd3bffff,E01002400,0.13
89195dadd3bffff,E01002409,23.72
89195dadd3bffff,E01002408,1.3
89195dadd3bffff,E01002423,0.1
89195dadd3bffff,E01002455,9.07
89194ad400bffff,E01000749,1.02
89195d36567ffff,E01002443,3.65
89194e61a9bffff,E01033788,1.39
89194e61a9bffff,E01002248,10.53
89194e61a9bffff,E01033786,15.87
89194e61a9bffff,E01033787,6.64
89194aca0cbffff,E01002948,0.08
89194aca0cbffff,E01002949,25.42
89194aca0cbffff,E01002950,0.63
89194aca0cbffff,E01002947,2.96
89194ac2573ffff,E01001064,2.74
89194ad1c23ffff,E01003067,21.55
89194ad1c23ffff,E01003946,13.58
89195db4e6fffff,E01001412,0.66
89194ac018bffff,E01001072,4.36
89194e61077ffff,E01002305,3.36
89194e61077ffff,E01002306,0.0
89194e61077ffff,E01002307,0.21
89194e61077ffff,E01002304,0.01
89194ad7393ffff,E01000753,7.43
89194ad7393ffff,E01000809,1.43
89194ad7393ffff,E01000813,3.62
89194e68bcfffff,E01003541,5.19
89194e68bcfffff,E01003539,24.46
89194e68bcfffff,E01003537,10.85
89194e68bcfffff,E01003495,1.57
89194e68bcfffff,E01003494,2.15
89195d37507ffff,E01002444,0.44
89195da7183ffff,E01000276,12.02
89195da7183ffff,E01000283,9.79
89195da7183ffff,E01000279,0.01
89195daecdbffff,E01034595,20.88
89195daecdbffff,E01002130,19.67
89195daecdbffff,E01002131,1.23
89194ad8d57ffff,E01003363,1.94
89194ad8d57ffff,E01003421,0.35
89194ad8d57ffff,E01003364,31.12
89194ad8d57ffff,E01003467,0.7
89194ad8d57ffff,E01003362,3.18
89194e60653ffff,E01002276,2.15
89194ac3513ffff,E01001010,0.2
89194ac3513ffff,E01001006,31.91
89194e681abffff,E01003690,0.19
89194e681abffff,E01003694,12.84
89194e681abffff,E01003692,42.76
89194e681abffff,E01003696,0.26
89194ad2bc3ffff,E01003265,3.68
89194ad2bc3ffff,E01003236,9.3
89194ad2bc3ffff,E01003349,0.69
89194ad2bc3ffff,E01003264,0.4
89194ad2bc3ffff,E01003263,19.16
89195da4d9bffff,E01035709,0.42
89195da4d9bffff,E01035708,21.11
89195da4d9bffff,E01000958,0.05
89195dae2b7ffff,E01002152,5.68
89195dae2b7ffff,E01002149,23.19
89194e6d91bffff,E01000383,3.38
89194ad8333ffff,E01002957,6.0
89194ad8333ffff,E01003817,1.85
89194ad8333ffff,E01002952,0.36
89194e69b6fffff,E01035670,23.46
89194e69b6fffff,E01004263,25.71
89195da4377ffff,E01000141,0.87
89195da4377ffff,E01000871,5.3
89195da4377ffff,E01000143,42.93
89195da4377ffff,E01000139,0.05
89195dad893ffff,E01002509,12.84
89195dad893ffff,E01034605,5.65
89195dad893ffff,E01034603,5.15
89194e6914bffff,E01004401,8.56
89194adb6bbffff,E01001227,6.8
89194adb6bbffff,E01001224,28.15
89194adb6bbffff,E01001226,6.15
89194adb6bbffff,E01001212,0.52
89195da5d3bffff,E01000582,10.36
89195da5d3bffff,E01000581,9.34
89195da5d3bffff,E01000580,0.17
89195da5d3bffff,E01000491,12.42
89195da5d3bffff,E01000489,3.78
89195daf257ffff,E01002438,2.56
89194ad5527ffff,E01000747,0.85
89194ad5527ffff,E01000749,0.11
